id,content,label,year,month,day,year_month,year_season,weight
666190716448587776,warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets url,rumor,2015,11,16,2015-11,2015-04,1.0
715671763808493569,craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!,rumor,2016,3,31,2016-03,2016-01,1.0
626739062792032256,this is how people in china are riding escalators after a horrific accident url url,rumor,2015,7,30,2015-07,2015-03,1.0
678733118648524800,"you all do know it’s mostly long articles about books, right? url",truth,2015,12,21,2015-12,2015-04,1.0
500281131057811456,"breaking news: according to documents released to the press, #mikebrown was connected to an earlier robbery #ferguson url",rumor,2014,8,15,2014-08,2014-03,1.0
675490515748425728,america's first muslim female judge; carolyn walker-diallo. url,truth,2015,12,12,2015-12,2015-04,1.0
553544694765215745,french police publishes photos of suspect in yesterday's montrouge shooting. maybe the same persons in kosher market url,truth,2015,1,9,2015-01,2015-01,1.0
504652021601800193,#icebucketchallenge donations exceed $94 million. thank you for your support! url,rumor,2014,8,27,2014-08,2014-03,1.0
691410231549530112,deadline to enroll for 2016 health coverage is almost here—sign up by jan. 31: url #getcovered url,truth,2016,1,25,2016-01,2016-01,1.0
528562608463704064,"fanged deer pops up in afghanistan, 60 years after its last appearance url url",truth,2014,11,1,2014-11,2014-04,1.0
407174474207731712,still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious url,truth,2013,12,1,2013-12,2013-04,1.0
518192429153783808,atheists are mad at . i applaud her. url,rumor,2014,10,4,2014-10,2014-04,1.0
523558773345255424,"walmart donates $10,000 to support darren wilson, but won't give tracy morgan a penny for the accident their company caused. #boycottwalmart",rumor,2014,10,18,2014-10,2014-04,1.0
764158239089029120,young people have the power and potential to change the world. happy #youthday! url url,truth,2016,8,12,2016-08,2016-03,1.0
524946179390701568,latest update: attacker shot dead in parliament after soldier shot at national war memorial url url,truth,2014,10,22,2014-10,2014-04,1.0
524593547807178753,giant puppy-sized spider found in south america said to be world's largest url url,truth,2014,10,21,2014-10,2014-04,1.0
521882110789824512,meria: signs #isis is using chemical weapons. url url,rumor,2014,10,14,2014-10,2014-04,1.0
544289941996326912,prime minister tony abbott's statement on the #sydneysiege. updates: url url,truth,2014,12,15,2014-12,2014-04,1.0
566089610485579776,sc state senator also opposes bill that would make it harder for domestic abusers to own guns: url url,truth,2015,2,13,2015-02,2015-01,1.0
542600886653292545,"icymi, #selena's killer & former fan club president will not be released early from prison! url url",rumor,2014,12,10,2014-12,2014-04,1.0
690431187916099584,"north korea says it has arrested a us student on charges of committing a ""hostile act"" url",truth,2016,1,22,2016-01,2016-01,1.0
723521076446142465,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful: url,rumor,2016,4,22,2016-04,2016-02,1.0
693481256735150082,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm url url",truth,2016,1,30,2016-01,2016-01,1.0
554343513887105024,a traditional beer that authorities believe was poisoned with crocodile bile has killed 56 people in mozambique: url,rumor,2015,1,11,2015-01,2015-01,1.0
614604054552018944,the is rainbow-colored tonight in celebration of scotus same-sex marriage ruling. url url,truth,2015,6,27,2015-06,2015-02,1.0
651809229842608128,avoid 5p bag charge using these from enter here to #win a set with url url,rumor,2015,10,7,2015-10,2015-04,1.0
682996350909157376,turkey's president says all he wants is same powers as hitler url url,truth,2016,1,1,2016-01,2016-01,1.0
523888836456108032,"scientist discover a puppy-sized spider in the rainforest, better known as the 'nope' spider url url",truth,2014,10,19,2014-10,2014-04,1.0
715255507506892800,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. url -",rumor,2016,3,30,2016-03,2016-01,1.0
524586367456919552,scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest url url,truth,2014,10,21,2014-10,2014-04,1.0
551575491430211584,"19-year-old girl wakes up during brain surgery, asks doctors ‘how’s it going?’ url via",truth,2015,1,4,2015-01,2015-01,1.0
547807913671405568,pope francis is the real mvp url,rumor,2014,12,24,2014-12,2014-04,1.0
693792605755285504,at least 45 killed in triple bombing near damascus url,truth,2016,1,31,2016-01,2016-01,1.0
647464349611589632,"poll: trails in new hampshire, even without in the race url url",rumor,2015,9,25,2015-09,2015-03,1.0
693821069879160832,"from : baylor faces accusations of ignoring sex assault claims against athletes, not supporting victims: url",truth,2016,1,31,2016-01,2016-01,1.0
689641419825242112,. spinach some adorable kids and an #mlkday service project. watch: url url,truth,2016,1,20,2016-01,2016-01,1.0
692911086920667136,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked. url",truth,2016,1,29,2016-01,2016-01,1.0
687409983139495939,governor whose marriage would have been a crime 50 years ago: we've never had racist laws url url,truth,2016,1,13,2016-01,2016-01,1.0
620971220301787136,while is talking about #irandeal nasa confirms earth will experience 15 days of darkness in november 2015 url,rumor,2015,7,14,2015-07,2015-03,1.0
763964234774347776,". donates $250,000 to black lives matter url via url",truth,2016,8,12,2016-08,2016-03,1.0
376874273601630208,"once again, jk rowling is not working on an eighth harry potter book. i expect this rumour originated from either the quibbler or trelawney.",rumor,2013,9,9,2013-09,2013-03,1.0
654343805081157633,hey where did this poll go? apparantly a lot of people like . you should report that url,rumor,2015,10,14,2015-10,2015-04,1.0
497073936077959169,#breaking: justin bieber thwarts bear attack!! url url,rumor,2014,8,6,2014-08,2014-03,1.0
436160836524965891,nestlé usa has issued a recall of hot pockets. see the varieties affected: url,truth,2014,2,19,2014-02,2014-01,1.0
665498651742085124,poland says cannot accept migrants under eu quotas after paris attacks. more updates: url url,truth,2015,11,14,2015-11,2015-04,1.0
553164985460068352,the #charliehebdo attack suspects have reportedly fired shots while robbing a petrol station url url,rumor,2015,1,8,2015-01,2015-01,1.0
517416417164263424,oklahoma beheading suspect alton nolen ordered held without bond url url,truth,2014,10,1,2014-10,2014-04,1.0
725983128444129280,starve the beasts destroying our #civilsociety #target stock sinks $1.5 billion url url,rumor,2016,4,29,2016-04,2016-02,1.0
693912520923295745,"phil robertson: ""the reason i'm going for is that cruz loves god and james madison."" url",truth,2016,1,31,2016-01,2016-01,1.0
523555724807262208,"walmart donates $10,000 to support darren wilson and the on going racist police murders #ferguson #boycottwalmart url",rumor,2014,10,18,2014-10,2014-04,1.0
707305999971921920,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, url url",rumor,2016,3,8,2016-03,2016-01,1.0
688281442162352128,"siege over at burkina faso hotel taken by suspected islamist gunmen, but reports say nearby hotel attacked url",truth,2016,1,16,2016-01,2016-01,1.0
763520953619918848,dear #msm bob beckel calling for assassination of #julianassange url url,rumor,2016,8,10,2016-08,2016-03,1.0
752965545528528898,homicide is among the top five causes of death in adolescents url #endviolence url,rumor,2016,7,12,2016-07,2016-03,1.0
693086478667112448,"the people have spoken: there is now a petition for to narrate ""planet earth"" url url",truth,2016,1,29,2016-01,2016-01,1.0
499366666300846081,line of police cars with high beams on greets anyone trying to enter #ferguson. it's shut down. no media allowed. url,rumor,2014,8,13,2014-08,2014-03,1.0
614604580601597953,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling url url",truth,2015,6,27,2015-06,2015-02,1.0
516727880571572225,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson url url",rumor,2014,9,29,2014-09,2014-03,1.0
693122701569974273,"""we’ve still got to make sure women aren’t penalized or held back in the workplace simply for starting a family. "" — #womensucceed",truth,2016,1,29,2016-01,2016-01,1.0
693606934050684928,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional. #sagawards url,truth,2016,1,31,2016-01,2016-01,1.0
524926472432410625,"one person shot outside centre block, a second wounded inside the building in parliament hill shooting url",rumor,2014,10,22,2014-10,2014-04,1.0
650046859537448960,an openly gay man said that he and his partner met with pope francis a day before kim davis did url,truth,2015,10,2,2015-10,2015-04,1.0
763524712853102596,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated. #dncleaks url,rumor,2016,8,10,2016-08,2016-03,1.0
749286768554438658,what's the no. 1 killer of americans? these rankings have changed little over the years url url,rumor,2016,7,2,2016-07,2016-03,1.0
761381302260031489,"happy birthday, ! url",truth,2016,8,5,2016-08,2016-03,1.0
675064077367005184,el chapo threatens isis url url,rumor,2015,12,10,2015-12,2015-04,1.0
531206167302012929,holy shit. doritos flavored mountain dew. all is lost. abandon all hope.,truth,2014,11,8,2014-11,2014-04,1.0
693146363685642240,"watch one direction's original #xfactoruk auditions from 2010, where it all began url url",truth,2016,1,29,2016-01,2016-01,1.0
529434230938284032,vampire bambi? rare fanged deer confirmed in afghanistan after 60 years url url,truth,2014,11,4,2014-11,2014-04,1.0
693771953648373760,"in china, 77% of jobs are threatened by automation url url",truth,2016,1,31,2016-01,2016-01,1.0
651044059222556674,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348.",rumor,2015,10,5,2015-10,2015-04,1.0
726043971911213057,"target boycott crosses 1 million signers, stock sinks by $1.5 billion url",rumor,2016,4,29,2016-04,2016-02,1.0
516475930097643520,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests url",rumor,2014,9,29,2014-09,2014-03,1.0
682895395077373952,a clever marketing campaign by norwegian airlines. / via url url,truth,2016,1,1,2016-01,2016-01,1.0
693071700200722433,forty percent of germans say merkel should resign over refugee policy: poll - url url,truth,2016,1,29,2016-01,2016-01,1.0
547158281005719552,subaru gets snowbound police back on patrol. #dontletwinterwin url,rumor,2014,12,22,2014-12,2014-04,1.0
674080899055546368,a vote for donald trump is a vote for adolf hitler.,rumor,2015,12,8,2015-12,2015-04,1.0
524976963862429697,"the canadian soldier shot at the war memorial has died, officials reported. url #ottawashooting url",truth,2014,10,22,2014-10,2014-04,1.0
521788572933062657,now kurds are being killed by the chemical weapons of isis what more excuses do you have to not help us? #kobane url,rumor,2014,10,13,2014-10,2014-04,1.0
644321231618076673,breaking: 15.1 foot tsunami reported in coquimbo. #earthquake #tsunami,truth,2015,9,17,2015-09,2015-03,1.0
369506008172740608,fukushima nuclear plant leaking 300 tons of radioactive water into the pacific every day: url,rumor,2013,8,19,2013-08,2013-03,1.0
692150118921957376,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting url url,truth,2016,1,27,2016-01,2016-01,1.0
568568737621630977,i can't believe macklemore has joined isis. what a pity #macklemorejoinedisis,rumor,2015,2,20,2015-02,2015-01,1.0
524991067675189250,"update: parliament hill attack: soldier dies of injuries, gunman shot dead url #ottawashooting url",truth,2014,10,22,2014-10,2014-04,1.0
677099574855639044,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: url url,rumor,2015,12,16,2015-12,2015-04,1.0
622891631293935616,#wakeupamerica🇺🇸 who needs a #gun registry when #obama has all your personal information url url,rumor,2015,7,19,2015-07,2015-03,1.0
524294016435634178,spiders ↑ scientist finds puppy-sized spider in rainforest. sit. stay. forever. url url,truth,2014,10,20,2014-10,2014-04,1.0
544510450101415936,"several more hostages flee from cafe under siege in sydney, local media say url",rumor,2014,12,15,2014-12,2014-04,1.0
629503919098429440,chick-fil-a to open on sundays url,rumor,2015,8,7,2015-08,2015-03,1.0
553518472798683136,more: official: french terror suspects want to be martyrs; are holed up with hostage north of paris: url,rumor,2015,1,9,2015-01,2015-01,1.0
688366079396163584,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison url,truth,2016,1,16,2016-01,2016-01,1.0
725070832494624769,boycott the hell out of target. they think it's ok that boys pee with girls so let's hit em where it hurts - money. url,rumor,2016,4,26,2016-04,2016-02,1.0
513437031020916738,'sean combs hoax: puff daddy arrested in tupac shakur murder totally fake; p diddy is ok' url url,rumor,2014,9,20,2014-09,2014-03,1.0
531565935128498176,"hey, it looks like... oh. rt : photo of vladimir putin's motorcade. posted without comment. url",rumor,2014,11,9,2014-11,2014-04,1.0
489833932813516800,this is the surface-to-air missile ukraine says shot down malaysia airlines plane url url,rumor,2014,7,17,2014-07,2014-03,1.0
688763099298529280,oregon domestic terrorists now destroying public property in earnest url url,truth,2016,1,17,2016-01,2016-01,1.0
538129041539092480,"and , please tweet saying that you did not pay or compensate darren wilson for the interview in any way. we're waiting. #ferguson",rumor,2014,11,28,2014-11,2014-04,1.0
693056396250652672,dog finds absolutely perfect place to shit url,truth,2016,1,29,2016-01,2016-01,1.0
427662266993889280,actor who portrayed marlboro man in cigarette ads in late 1970s dies from smoking-related disease: url,truth,2014,1,27,2014-01,2014-01,1.0
553508098825261056,police have surrounded this building where the suspected #charliehebdo attackers are holed-up url url,truth,2015,1,9,2015-01,2015-01,1.0
745365403237376000,causes of death in usa in 2016 (through june 15) url,rumor,2016,6,21,2016-06,2016-02,1.0
526757033186697216,"female peshmerga warrior rehana - credited with killing 100 isis scumbags - reportedly captured, beheaded #rip url",rumor,2014,10,27,2014-10,2014-04,1.0
633397936563560449,10 ways lean startup methodology can impact your business url by,truth,2015,8,17,2015-08,2015-03,1.0
407167258452971520,paul walker mourned by vin diesel and more 'fast & furious' co-stars url #rippaulwalker url,truth,2013,12,1,2013-12,2013-04,1.0
691206970074738688,greek islanders to be nominated for nobel peace prize url url,truth,2016,1,24,2016-01,2016-01,1.0
532851585408593920,"disney are making their first movie to feature two gay princes who fall in love, amazing.",rumor,2014,11,13,2014-11,2014-04,1.0
693102023764492288,"uk mother tareena shakil, who took son to syria, guilty of joining so-called islamic state and encouraging terror url",truth,2016,1,29,2016-01,2016-01,1.0
576319832800555008,hoppla! : swiss rumors: putin absence due to girlfriend alina giving birth in ticino url url,rumor,2015,3,13,2015-03,2015-01,1.0
552806757672964097,"update: 12 now confirmed dead in #charliehebdo attack in paris, is reporting. story: url (ap) url",truth,2015,1,7,2015-01,2015-01,1.0
510908595144519680,david haines 'beheading': isis release video claiming to show execution of british hostage url url,truth,2014,9,13,2014-09,2014-03,1.0
661251968078221312,anonymous #opkkk the hoods come off begins with united states senators & mayors url #hoodsoff url,rumor,2015,11,2,2015-11,2015-04,1.0
560187970389819392,islamic tribunal using sharia law in texas has been confirmed url #a4a url,rumor,2015,1,27,2015-01,2015-01,1.0
656825206045020160,"#backtothefuture fans, it's october 21, 2015 — the future is finally here! url url",rumor,2015,10,21,2015-10,2015-04,1.0
693131575261659137,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley url",truth,2016,1,29,2016-01,2016-01,1.0
693456340790804480,fbi 'super pissed off' at white house meddling... url,truth,2016,1,30,2016-01,2016-01,1.0
530943279161155584,"the end is nigh: pepsi is testing doritos-flavored mountain dew. yes, for real: url",truth,2014,11,8,2014-11,2014-04,1.0
427652211414274048,ex-marlboro man dies from smoking-related disease... url,truth,2014,1,27,2014-01,2014-01,1.0
652300118205427716,survey: 1 in 3 vegetarians admits to eating meat when drunk... url,rumor,2015,10,9,2015-10,2015-04,1.0
689722724470620161,"taliban says it is behind #bachakhanuniattack that left at least 19 dead, pakistani media report url",truth,2016,1,20,2016-01,2016-01,1.0
767355933919997952,"suicide bomber who killed at least 50 in turkey was aged 12-14, state-run news agency quotes president as saying. url",truth,2016,8,21,2016-08,2016-03,1.0
654336219447472128,"beat the 5p bag charge by #winning 1 of 5 cute lambrini shopping bags - rt & follow to enter! 18+, t&cs apply url",rumor,2015,10,14,2015-10,2015-04,1.0
615689290706595840,. in rainbow colors for #scotusmarriage? here's what i think about that decision: url,truth,2015,6,30,2015-06,2015-02,1.0
615592870540488704,"if they can light up the white house like a rainbow, it sure as hell better be red, white & blue for independence day.",truth,2015,6,29,2015-06,2015-02,1.0
613393657161510913,cops bought burger king for dylann roof following his arrest url url,rumor,2015,6,23,2015-06,2015-02,1.0
693234925252775936,"meet quasimodo, the dog with the short spine url url",truth,2016,1,30,2016-01,2016-01,1.0
688096910217879554,".'s favorite movie of the year? hint: he loves saying ""science the heck out of this thing"" #youtubeasksobama url",truth,2016,1,15,2016-01,2016-01,1.0
407181813174788096,paul walker's co-stars take to twitter to share their condolences following his death url #rippaulwalker #teampw,truth,2013,12,1,2013-12,2013-04,1.0
633961125126668288,a new cnn/orc poll finds ahead of by just 6 points url url,rumor,2015,8,19,2015-08,2015-03,1.0
693456387880402944,"get ready to binge watch - the #gilmoregirls are coming back, this time to url url",truth,2016,1,30,2016-01,2016-01,1.0
536827853669941248,lego letter from the 1970s still offers a powerful message to parents 40 years later url url,truth,2014,11,24,2014-11,2014-04,1.0
674229534888185856,who said it: donald trump or adolf hitler? url url,rumor,2015,12,8,2015-12,2015-04,1.0
524970097711267841,conservative caucas informed soldier shot at war memorial in ottawa this morning has died. a sad development on a shocking day.,truth,2014,10,22,2014-10,2014-04,1.0
536804445678755840,lego letter from the 1970s still offers a powerful message to parents 40 years later url url,truth,2014,11,24,2014-11,2014-04,1.0
516539137646542848,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson url url",rumor,2014,9,29,2014-09,2014-03,1.0
640182854928961536,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced url url,rumor,2015,9,5,2015-09,2015-03,1.0
407169212428206080,#rip to the driver who died with #paulwalker that no one cares about because he wasn't famous.,truth,2013,12,1,2013-12,2013-04,1.0
691986377584549888,videos show suffering of starving in syrian town of #madaya. url url,truth,2016,1,26,2016-01,2016-01,1.0
524972443308683264,statement from ottawa hospital: received 3 patients. 2 in stable condition. url,rumor,2014,10,22,2014-10,2014-04,1.0
689922870689009664,"yes, trump really said, ""the whites don't get any nominations"" at the bet awards: url url",truth,2016,1,20,2016-01,2016-01,1.0
693651239486263296,"body found in north carolina of virginia girl, 13, missing since wednesday. virginia tech student has been charged. url",truth,2016,1,31,2016-01,2016-01,1.0
544283772569788416,live updates: siege in sydney cafe url,truth,2014,12,15,2014-12,2014-04,1.0
407176055657484289,"the last photo of paul walker, taken just before the crash that killed him. rip url",truth,2013,12,1,2013-12,2013-04,1.0
692800345274241025,13 truth bombs dropped in his first solo broadcast interview: url #zaynonbeats1 url,truth,2016,1,28,2016-01,2016-01,1.0
538133250066366464,don't underestimate women. an afghan woman called reza gul killed 25 taliban in a 7 hour gun battle. url,rumor,2014,11,28,2014-11,2014-04,1.0
570341828479725570,confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan url url,rumor,2015,2,24,2015-02,2015-01,1.0
692925163994796033,home. url,truth,2016,1,29,2016-01,2016-01,1.0
686422922894815233,. at the #instyleglobes bash #goldenglobes url,truth,2016,1,11,2016-01,2016-01,1.0
553136604882014208,‘banksy’ instagram tribute to #charliehebdo victims not posted by artist url (pic: lucille clerc) url,rumor,2015,1,8,2015-01,2015-01,1.0
407158558158254081,paul walker's friends and castmates poured out their hearts overnight url #rippaulwalker,truth,2013,12,1,2013-12,2013-04,1.0
516345893139001346,hands up don't shoot is being used by tens of thousands as a form of protest in hong kong. powerful. url,rumor,2014,9,28,2014-09,2014-03,1.0
692287441168900097,appeal court judges rule so-called bedroom tax is discriminatory in two cases brought against uk government url,truth,2016,1,27,2016-01,2016-01,1.0
767223774072676354,"former 3 doors down guitarist matt roberts has died at age 38, according to his father. url url",truth,2016,8,21,2016-08,2016-03,1.0
692890520960397312,"the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. url",truth,2016,1,29,2016-01,2016-01,1.0
510916647373516800,a video has been released by isis apparently showing the murder of british hostage david haines: url,truth,2014,9,13,2014-09,2014-03,1.0
525301290218553344,hero: kevin vickers moments after shooting dead canadian parliament attacker - url / url,truth,2014,10,23,2014-10,2014-04,1.0
407170170533064705,"last picture of paul walker taken before his death in a car crash.#rippaulwalker fast & furious won't be same w/o u. url """,truth,2013,12,1,2013-12,2013-04,1.0
778689027918618625,"black men may have cause to run from police, massachusetts high court says url",rumor,2016,9,21,2016-09,2016-03,1.0
545271117355958272,a texas plumbing company's truck somehow ended up in syria's civil war url url,truth,2014,12,17,2014-12,2014-04,1.0
675434959939756032,'do you know me? do you know my heart?' muslims in new york share their experiences url url,truth,2015,12,11,2015-12,2015-04,1.0
692735698349199360,"north korea 'planning some kind of rocket launch' us officials say, citing increased activity at test site url",truth,2016,1,28,2016-01,2016-01,1.0
553461741917863936,rural region of northern france searched in hunt for #charliehebdo gunmen - latest updates url url,rumor,2015,1,9,2015-01,2015-01,1.0
686527768327274497,"rip david bowie. can we also rip the ""battle with cancer"" cliche? implies you've ""lost"" the battle, as if you didn't fight hard enough.",truth,2016,1,11,2016-01,2016-01,1.0
674301413040758785,".: muslim comment ""disqualifies"" him from presidency url url",rumor,2015,12,8,2015-12,2015-04,1.0
558312304753016832,"the asiago ranch is a ‘wich of art. call us leonardo da ranchi. actually, please don’t. url",rumor,2015,1,22,2015-01,2015-01,1.0
504830161993609216,"still waiting for tupac to accept my als ice bucket challenge. bruh, i know you're still alive.",rumor,2014,8,28,2014-08,2014-03,1.0
407205009676587009,the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad,truth,2013,12,1,2013-12,2013-04,1.0
523943647449198592,now he's a one-handed scientist rt : puppy-sized spider surprises scientist in rainforest url,truth,2014,10,19,2014-10,2014-04,1.0
326137285450018817,a photo of black nurses saving the life of a kkk member. url,rumor,2013,4,22,2013-04,2013-02,1.0
532275383430041600,sugarhill gang's big bank hank dies at 57 from cancer url url,truth,2014,11,11,2014-11,2014-04,1.0
647193820812177408,alert: don't fall for this new facebook scam url url,rumor,2015,9,24,2015-09,2015-03,1.0
265953285247209472,deep-fried left wings demo-crab cakes barack-amole & chips malia quesadillas hawaiian pizza sloppy joe bidens obamacare-rot cake,rumor,2012,11,6,2012-11,2012-04,1.0
553501357156876290,"#charliehebdo suspects ""prepared to die as martyrs"", they tell police after making contact - french media url",rumor,2015,1,9,2015-01,2015-01,1.0
524965775036387329,"hero. : kevin vickers, head of security in parliament, being credited for taking down shooter #ottawa url """,truth,2014,10,22,2014-10,2014-04,1.0
531493734358061056,breaking news: isis terror group confirmed its leader abu bakr al-baghdadi has been injured in a us air strike yesterday - channel 2,rumor,2014,11,9,2014-11,2014-04,1.0
765887221736046592,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",rumor,2016,8,17,2016-08,2016-03,1.0
544520273718812672,police confirm that #sydneysiege is finally over. two people reportedly injured after suffering gunshot wounds url,truth,2014,12,15,2014-12,2014-04,1.0
516313006427602944,"incredible! rt ""hands up don't shoot has travelled from #ferguson, missouri to #hongkong"" url",rumor,2014,9,28,2014-09,2014-03,1.0
535507913226190849,"if you need to get your data down under, our melbourne data center will make an aussie out of you yet. ≡ url",rumor,2014,11,20,2014-11,2014-04,1.0
514420223873941504,police officers deliver the pie after pizza hut driver injured in crash url url,truth,2014,9,23,2014-09,2014-03,1.0
691616143161819136,virginia woolf was born today in 1882. listen to the only known recording of her voice here. url url,truth,2016,1,25,2016-01,2016-01,1.0
693198912660885505,area dad just wants to watch one 7-hour block of television without interruption url url,truth,2016,1,29,2016-01,2016-01,1.0
727116900983934976,. stock plunges in early days of boycott. url,rumor,2016,5,2,2016-05,2016-02,1.0
653285570383335424,5p!!! hell no!!!!!! #5pbagcharge url,rumor,2015,10,11,2015-10,2015-04,1.0
407264593027670016,rip to the driver roger that died with paul walker that no one talks about because he wasn't famous. url,truth,2013,12,1,2013-12,2013-04,1.0
693534670428971008,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm url url",truth,2016,1,30,2016-01,2016-01,1.0
692803280238419971,usgs: sonic boom confirmed in new jersey area after reports of shaking; cause not immediately known url,truth,2016,1,28,2016-01,2016-01,1.0
693686290408181760,today’s work world requires continuous growth and learning. here's a process to decide what skill to work on next: url,truth,2016,1,31,2016-01,2016-01,1.0
504244627680272384,cnn: new audio reveals 10 shots fired at michael brown. cluster of 6... a pause... and then 4 more url,truth,2014,8,26,2014-08,2014-03,1.0
525019752507658240,"#isis media account posts picture claiming to be michael zehaf-bibeau, dead #ottawashooting suspect. #canada url",truth,2014,10,22,2014-10,2014-04,1.0
693804277031157761,unstoppable! novak djokovic is now a perfect 6-for-6 in australian open finals after his win over andy murray. url,truth,2016,1,31,2016-01,2016-01,1.0
714811995573325828,"an open letter to trump voters from his top strategist: stop supporting him, he doesn't want to win url",rumor,2016,3,29,2016-03,2016-01,1.0
544380742076088320,"this is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of url",truth,2014,12,15,2014-12,2014-04,1.0
779633844680962048,this network of tunnels is from the stone age however no one knows how they could've been constructed at the time url,rumor,2016,9,24,2016-09,2016-03,1.0
614494460747997184,theres' a double rainbow over the white house url,truth,2015,6,26,2015-06,2015-02,1.0
509464457836511232,"apparently microsoft are trying to buy mojang, the creators of minecraft, for around $2 billion... o_o",truth,2014,9,9,2014-09,2014-03,1.0
690296550803636224,"""our children should not have to be worried about the water that they're drinking"" — on the situation in flint url",truth,2016,1,21,2016-01,2016-01,1.0
664000310856310784,"mysterious creature discovered in california, everyone naturally cries alien: url url",rumor,2015,11,10,2015-11,2015-04,1.0
407192027714322432,hard to believe paul walker died yesterday. no more fast & furious. way too young. #rip url,truth,2013,12,1,2013-12,2013-04,1.0
500377145349521411,to be clear: an unarmed teenager possibly stealing a box of cigars does not warrant being shot to death by the police. #ferguson,rumor,2014,8,15,2014-08,2014-03,1.0
504419526998360064,nhl expansion to las vegas is reportedly 'a done deal.' url url,rumor,2014,8,27,2014-08,2014-03,1.0
529088963420909569,seriously?! i must be doing good in life. more fake #fluffydied shit popping up. url,rumor,2014,11,3,2014-11,2014-04,1.0
489970164469751808,current passenger breakdown by nationality - via #mh17 url url,rumor,2014,7,18,2014-07,2014-03,1.0
510931521306243072,update: uk prime minister david #cameron describes apparent beheading of david #haines as 'an act of pure evil' url,truth,2014,9,13,2014-09,2014-03,1.0
691632238035886081,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says url",truth,2016,1,25,2016-01,2016-01,1.0
534392174876839936,"we are running out of chocolate, warns world's largest chocolate manufacturer url url",rumor,2014,11,17,2014-11,2014-04,1.0
692838430783332357,nation's dog owners demand to know who's a good boy url url,truth,2016,1,28,2016-01,2016-01,1.0
743764020679741440,"obama cuts military pay for third year in a row, while pushing for $15 min. wage for burger flippers: url",rumor,2016,6,17,2016-06,2016-02,1.0
519131101798100992,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. url $hp url",truth,2014,10,6,2014-10,2014-04,1.0
767203096472719364,wow. anthony johnson's knockout win is the 3rd-quickest finish in light heavyweight history (0:13). #ufc202 url,truth,2016,8,21,2016-08,2016-03,1.0
672632863452299264,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),rumor,2015,12,4,2015-12,2015-04,1.0
534461459938304001,17yr old says she pregnant by 24yr old rapper (full video) url url,rumor,2014,11,17,2014-11,2014-04,1.0
767462297270968321,this was team usa's largest margin of victory in a gold-medal game since the dream team beat croatia by 32 in 1992. url,truth,2016,8,21,2016-08,2016-03,1.0
553186555150749696,"it ain't banksy! meet , artist behind the iconic #charliehebdo pencil tribute url url",rumor,2015,1,8,2015-01,2015-01,1.0
500280838710247424,"police reports released this morning indicate mike brown was a suspect in a ""strong-armed"" robbery in #ferguson",rumor,2014,8,15,2014-08,2014-03,1.0
732971411157880832,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy... url,rumor,2016,5,18,2016-05,2016-02,1.0
547101266313089024,oprah: “bill cosby drugged & tried to rape me” url,rumor,2014,12,22,2014-12,2014-04,1.0
407198615137181696,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas url,truth,2013,12,1,2013-12,2013-04,1.0
742050150307246080,shooter in orlando was: a. muslim b. registered democrat voter c. isis d. homophobic e. ready for hillary url,rumor,2016,6,12,2016-06,2016-02,1.0
